DL% UL%  Dled  Uled  Xfers  Live Total     Current  Left    Speed

--  --      0     0    12    12  --:--:-- --:--:-- --:--:--     0      
 81 --  21.7G     0    12     7   0:38:04  0:27:35  0:07:06 11.9M      
 81 --  21.7G     0    12     7   0:37:20  0:27:35  0:06:57 12.2M      
 81 --  21.7G     0    12     7   0:36:31  0:27:36  0:06:48 12.4M      
 81 --  21.7G     0    12     7   0:35:27  0:27:36  0:06:35 12.8M      
 81 --  21.7G     0    12     7   0:34:45  0:27:37  0:06:27 13.1M      
 81 --  21.7G     0    12     7   0:33:40  0:27:37  0:06:14 13.5M      
 81 --  21.7G     0    12     7   0:32:23  0:27:38  0:05:59 14.0M      
 81 --  21.7G     0    12     7   0:31:55  0:27:38  0:05:54 14.2M      
 81 --  21.7G     0    12     7   0:30:56  0:27:39  0:05:42 14.7M      
 81 --  21.7G     0    12     7   0:30:56  0:27:39  0:05:42 14.7M      
 81 --  21.7G     0    12     7   0:30:23  0:27:40  0:05:35 14.9M      
 81 --  21.7G     0    12     7   0:29:59  0:27:40  0:05:30 15.1M      
 81 --  21.8G     0    12     7   0:29:31  0:27:41  0:05:24 15.4M      
 81 --  21.8G     0    12     7   0:29:11  0:27:41  0:05:20 15.6M      
 81 --  21.8G     0    12     7   0:29:32  0:27:42  0:05:24 15.4M      
 81 --  21.8G     0    12     7   0:29:43  0:27:42  0:05:25 15.3M      
 81 --  21.8G     0    12     7   0:29:53  0:27:43  0:05:26 15.2M      
 81 --  21.8G     0    12     7   0:30:03  0:27:43  0:05:28 15.1M      
 81 --  21.8G     0    12     7   0:29:35  0:27:44  0:05:22 15.3M      
 81 --  21.8G     0    12     7   0:29:28  0:27:44  0:05:20 15.4M      
 81 --  21.8G     0    12     7   0:29:03  0:27:45  0:05:15 15.6M      
 81 --  21.8G     0    12     7   0:29:01  0:27:45  0:05:14 15.6M      
 81 --  21.8G     0    12     7   0:29:15  0:27:46  0:05:16 15.5M      
 81 --  21.8G     0    12     7   0:28:47  0:27:46  0:05:11 15.8M      
 82 --  21.8G     0    12     7   0:28:35  0:27:47  0:05:08 15.9M      
 82 --  21.9G     0    12     7   0:28:55  0:27:47  0:05:11 15.7M      
 82 --  21.9G     0    12     7   0:28:53  0:27:48  0:05:10 15.7M      
 82 --  21.9G     0    12     7   0:28:58  0:27:48  0:05:11 15.7M      
 82 --  21.9G     0    12     7   0:29:06  0:27:49  0:05:12 15.6M      
 82 --  21.9G     0    12     7   0:29:12  0:27:49  0:05:12 15.6M      
 82 --  21.9G     0    12     7   0:28:30  0:27:50  0:05:04 15.9M      
 82 --  21.9G     0    12     7   0:28:02  0:27:50  0:04:59 16.2M      
 82 --  21.9G     0    12     7   0:27:34  0:27:51  0:04:53 16.5M      
 82 --  21.9G     0    12     7   0:26:45  0:27:51  0:04:44 17.0M      
 82 --  21.9G     0    12     7   0:25:43  0:27:52  0:04:32 17.7M      
 82 --  21.9G     0    12     7   0:24:47  0:27:52  0:04:22 18.3M      
 82 --  21.9G     0    12     7   0:24:24  0:27:53  0:04:17 18.6M      
 82 --  22.0G     0    12     7   0:23:43  0:27:53  0:04:10 19.2M      
 82 --  22.0G     0    12     7   0:23:27  0:27:54  0:04:06 19.4M      
 82 --  22.0G     0    12     7   0:23:25  0:27:54  0:04:05 19.4M      
 82 --  22.0G     0    12     7   0:23:05  0:27:55  0:04:01 19.7M      
 82 --  22.0G     0    12     7   0:22:40  0:27:55  0:03:56 20.0M      
 82 --  22.0G     0    12     7   0:22:23  0:27:56  0:03:53 20.3M      
 82 --  22.0G     0    12     7   0:21:56  0:27:56  0:03:48 20.7M      
 82 --  22.0G     0    12     7   0:21:48  0:27:57  0:03:46 20.8M      
 82 --  22.0G     0    12     7   0:21:34  0:27:57  0:03:43 21.1M      
 82 --  22.1G     0    12     7   0:21:46  0:27:58  0:03:45 20.9M      
 82 --  22.1G     0    12     7   0:21:55  0:27:58  0:03:46 20.7M      
 82 --  22.1G     0    12     7   0:22:19  0:27:59  0:03:49 20.4M      
 82 --  22.1G     0    12     7   0:23:07  0:27:59  0:03:57 19.6M      
 82 --  22.1G     0    12     7   0:24:05  0:28:00  0:04:07 18.9M      
 82 --  22.1G     0    12     6   0:25:33  0:28:00  0:04:21 17.8M      
 82 --  22.1G     0    12     6   0:27:36  0:28:01  0:04:42 16.5M      
 82 --  22.1G     0    12     6   0:30:12  0:28:01  0:05:08 15.0M      
 82 --  22.1G     0    12     6   0:32:59  0:28:02  0:05:37 13.8M      
 82 --  22.1G     0    12     6   0:35:29  0:28:02  0:06:02 12.8M      
 83 --  22.1G     0    12     6   0:38:28  0:28:03  0:06:32 11.8M      
 83 --  22.1G     0    12     6   0:41:13  0:28:03  0:06:59 11.0M      
 83 --  22.1G     0    12     6   0:44:10  0:28:04  0:07:29 10.3M      
 83 --  22.1G     0    12     6   0:47:45  0:28:04  0:08:05 9771k      
 83 --  22.1G     0    12     6   0:50:18  0:28:05  0:08:30 9276k      
 83 --  22.1G     0    12     6   0:52:00  0:28:05  0:08:47 8971k      
 83 --  22.1G     0    12     6   0:52:29  0:28:06  0:08:52 8889k      
 83 --  22.1G     0    12     6   0:51:22  0:28:06  0:08:40 9084k      
 83 --  22.1G     0    12     6   0:51:31  0:28:07  0:08:41 9055k      
 83 --  22.2G     0    12     6   0:51:26  0:28:07  0:08:39 9070k      
 83 --  22.2G     0    12     6   0:51:36  0:28:08  0:08:40 9042k      
 83 --  22.2G     0    12     6   0:50:56  0:28:08  0:08:33 9159k      
 83 --  22.2G     0    12     6   0:50:27  0:28:09  0:08:28 9247k      
 83 --  22.2G     0    12     6   0:48:30  0:28:09  0:08:08 9618k      
 83 --  22.2G     0    12     6   0:47:52  0:28:10  0:08:01 9746k      
 83 --  22.2G     0    12     6   0:47:54  0:28:10  0:08:01 9740k      
 83 --  22.2G     0    12     6   0:48:22  0:28:11  0:08:05 9646k      
 83 --  22.2G     0    12     6   0:47:58  0:28:11  0:08:00 9727k      
 83 --  22.2G     0    12     6   0:47:02  0:28:12  0:07:50 9919k      
 83 --  22.2G     0    12     6   0:45:53  0:28:13  0:07:38  9.9M      
 83 --  22.2G     0    12     6   0:45:45  0:28:13  0:07:37  9.9M      
 83 --  22.2G     0    12     6   0:45:58  0:28:14  0:07:38  9.9M      
 83 --  22.2G     0    12     6   0:46:46  0:28:14  0:07:46 9977k      
 83 --  22.2G     0    12     6   0:45:54  0:28:15  0:07:37  9.9M      
 83 --  22.2G     0    12     6   0:45:21  0:28:15  0:07:30 10.0M      
 83 --  22.2G     0    12     6   0:45:31  0:28:16  0:07:32 10.0M      
 83 --  22.2G     0    12     6   0:45:18  0:28:16  0:07:29 10.0M      
 83 --  22.2G     0    12     6   0:45:51  0:28:17  0:07:34  9.9M      
 83 --  22.2G     0    12     6   0:46:12  0:28:17  0:07:37  9.8M      
 83 --  22.2G     0    12     6   0:47:09  0:28:18  0:07:46 9894k      
 83 --  22.3G     0    12     6   0:45:28  0:28:18  0:07:29 10.0M      
 83 --  22.3G     0    12     6   0:47:01  0:28:19  0:07:44 9922k      
 83 --  22.3G     0    12     6   0:47:41  0:28:19  0:07:49 9785k      
 83 --  22.3G     0    12     6   0:49:10  0:28:20  0:08:04 9489k      
 83 --  22.3G     0    12     6   0:49:56  0:28:20  0:08:11 9343k      
 83 --  22.3G     0    12     6   0:51:24  0:28:21  0:08:25 9075k      
 83 --  22.3G     0    12     6   0:51:57  0:28:21  0:08:30 8980k      
 83 --  22.3G     0    12     6   0:52:28  0:28:22  0:08:34 8891k      
 83 --  22.3G     0    12     6   0:51:10  0:28:22  0:08:21 9118k      
 83 --  22.3G     0    12     6   0:53:47  0:28:23  0:08:46 8673k      
 83 --  22.3G     0    12     6   0:52:20  0:28:23  0:08:31 8913k      
 83 --  22.3G     0    12     6   0:51:48  0:28:24  0:08:26 9006k      
 83 --  22.3G     0    12     6   0:50:10  0:28:24  0:08:09 9300k      
 83 --  22.3G     0    12     6   0:48:14  0:28:25  0:07:49 9673k      
 83 --  22.3G     0    12     6   0:48:17  0:28:25  0:07:49 9663k      
 83 --  22.3G     0    12     6   0:47:53  0:28:26  0:07:45 9742k      
 83 --  22.3G     0    12     6   0:47:05  0:28:26  0:07:37 9907k      
 83 --  22.3G     0    12     6   0:47:13  0:28:27  0:07:38 9881k      
 83 --  22.3G     0    12     6   0:46:37  0:28:27  0:07:31  9.7M      
 83 --  22.3G     0    12     6   0:47:10  0:28:28  0:07:36 9890k      
 83 --  22.3G     0    12     6   0:47:50  0:28:28  0:07:42 9752k      
 83 --  22.4G     0    12     6   0:48:16  0:28:29  0:07:46 9666k      
 83 --  22.4G     0    12     6   0:48:06  0:28:29  0:07:44 9700k      
 83 --  22.4G     0    12     6   0:47:34  0:28:30  0:07:38 9808k      
 83 --  22.4G     0    12     6   0:47:32  0:28:30  0:07:37 9814k      
 83 --  22.4G     0    12     6   0:47:37  0:28:31  0:07:37 9799k      
 83 --  22.4G     0    12     6   0:46:30  0:28:31  0:07:26  9.7M      
 84 --  22.4G     0    12     6   0:44:41  0:28:32  0:07:08 10.1M      
 84 --  22.4G     0    12     6   0:44:02  0:28:32  0:07:01 10.3M      
 84 --  22.4G     0    12     6   0:41:51  0:28:33  0:06:40 10.8M      
 84 --  22.4G     0    12     6   0:41:17  0:28:33  0:06:34 11.0M      
 84 --  22.4G     0    12     6   0:40:46  0:28:34  0:06:28 11.1M      
 84 --  22.4G     0    12     6   0:39:12  0:28:34  0:06:13 11.6M      
 84 --  22.4G     0    12     6   0:37:37  0:28:35  0:05:57 12.1M      
 84 --  22.4G     0    12     6   0:39:11  0:28:35  0:06:12 11.6M      
 84 --  22.4G     0    12     6   0:38:36  0:28:36  0:06:06 11.8M      
 84 --  22.4G     0    12     6   0:39:43  0:28:36  0:06:16 11.4M      
 84 --  22.4G     0    12     6   0:39:44  0:28:37  0:06:16 11.4M      
 84 --  22.4G     0    12     6   0:40:50  0:28:37  0:06:26 11.1M      
 84 --  22.5G     0    12     6   0:40:55  0:28:38  0:06:26 11.1M      
 84 --  22.5G     0    12     6   0:41:39  0:28:39  0:06:32 10.9M      
 84 --  22.5G     0    12     6   0:43:21  0:28:39  0:06:48 10.5M      
 84 --  22.5G     0    12     6   0:44:40  0:28:40  0:07:00 10.2M      
 84 --  22.5G     0    12     6   0:43:20  0:28:40  0:06:47 10.5M      
 84 --  22.5G     0    12     6   0:43:34  0:28:41  0:06:48 10.4M      
 84 --  22.5G     0    12     6   0:45:29  0:28:41  0:07:06 10.0M      
 84 --  22.5G     0    12     6   0:44:31  0:28:42  0:06:56 10.2M      
 84 --  22.5G     0    12     6   0:46:24  0:28:42  0:07:14  9.8M      
 84 --  22.5G     0    12     6   0:47:50  0:28:43  0:07:27 9752k      
 84 --  22.5G     0    12     6   0:49:33  0:28:43  0:07:42 9416k      
 84 --  22.5G     0    12     6   0:50:07  0:28:44  0:07:47 9309k      
 84 --  22.5G     0    12     6   0:52:14  0:28:44  0:08:06 8933k      
 84 --  22.5G     0    12     6   0:52:54  0:28:45  0:08:12 8819k      
 84 --  22.5G     0    12     6   0:54:59  0:28:45  0:08:31 8484k      
 84 --  22.5G     0    12     6   0:52:55  0:28:46  0:08:11 8818k      
 84 --  22.5G     0    12     6   0:53:59  0:28:46  0:08:20 8643k      
 84 --  22.5G     0    12     6   0:53:01  0:28:47  0:08:11 8801k      
 84 --  22.5G     0    12     6   0:51:36  0:28:47  0:07:57 9042k      
 84 --  22.5G     0    12     6   0:50:33  0:28:48  0:07:47 9230k      
 84 --  22.5G     0    12     6   0:49:16  0:28:48  0:07:35 9469k      
 84 --  22.5G     0    12     6   0:47:43  0:28:49  0:07:20 9777k      
 84 --  22.6G     0    12     6   0:45:08  0:28:49  0:06:55 10.0M      
 84 --  22.6G     0    12     6   0:43:47  0:28:50  0:06:42 10.4M      
 84 --  22.6G     0    12     6   0:44:05  0:28:50  0:06:44 10.3M      
 84 --  22.6G     0    12     6   0:43:34  0:28:51  0:06:39 10.4M      
 84 --  22.6G     0    12     6   0:42:03  0:28:51  0:06:25 10.8M      
 84 --  22.6G     0    12     6   0:41:37  0:28:52  0:06:20 10.9M      
 84 --  22.6G     0    12     6   0:40:41  0:28:52  0:06:11 11.1M      
 84 --  22.6G     0    12     6   0:40:21  0:28:53  0:06:08 11.2M      
 84 --  22.6G     0    12     6   0:39:34  0:28:53  0:06:00 11.5M      
 84 --  22.6G     0    12     6   0:40:02  0:28:54  0:06:04 11.3M      
 84 --  22.6G     0    12     6   0:39:46  0:28:54  0:06:01 11.4M      
 84 --  22.6G     0    12     6   0:37:43  0:28:55  0:05:42 12.0M      
 84 --  22.6G     0    12     6   0:37:01  0:28:55  0:05:35 12.3M      
 84 --  22.6G     0    12     6   0:37:18  0:28:56  0:05:37 12.2M      
 84 --  22.6G     0    12     6   0:36:31  0:28:56  0:05:29 12.4M      
 84 --  22.6G     0    12     6   0:36:40  0:28:57  0:05:30 12.4M      
 85 --  22.6G     0    12     6   0:36:24  0:28:57  0:05:27 12.5M      
 85 --  22.7G     0    12     6   0:36:04  0:28:58  0:05:23 12.6M      
 85 --  22.7G     0    12     6   0:36:09  0:28:58  0:05:24 12.6M      
 85 --  22.7G     0    12     6   0:36:17  0:28:59  0:05:25 12.5M      
 85 --  22.7G     0    12     6   0:36:43  0:28:59  0:05:28 12.4M      
 85 --  22.7G     0    12     6   0:36:49  0:29:00  0:05:28 12.3M      
 85 --  22.7G     0    12     6   0:36:33  0:29:00  0:05:25 12.4M      
 85 --  22.7G     0    12     6   0:36:06  0:29:01  0:05:21 12.6M      
 85 --  22.7G     0    12     6   0:35:34  0:29:01  0:05:15 12.8M      
 85 --  22.7G     0    12     6   0:35:06  0:29:02  0:05:11 12.9M      
 85 --  22.7G     0    12     6   0:35:13  0:29:02  0:05:11 12.9M      
 85 --  22.7G     0    12     6   0:34:28  0:29:03  0:05:04 13.2M      
 85 --  22.7G     0    12     6   0:33:12  0:29:03  0:04:52 13.7M      
 85 --  22.7G     0    12     6   0:32:41  0:29:04  0:04:47 13.9M      
 85 --  22.7G     0    12     6   0:32:03  0:29:04  0:04:41 14.2M      
 85 --  22.7G     0    12     6   0:31:25  0:29:05  0:04:35 14.4M      
 85 --  22.8G     0    12     6   0:31:09  0:29:05  0:04:32 14.6M      
 85 --  22.8G     0    12     6   0:30:07  0:29:06  0:04:23 15.1M      
 85 --  22.8G     0    12     6   0:29:46  0:29:06  0:04:19 15.3M      
 85 --  22.8G     0    12     6   0:29:55  0:29:07  0:04:20 15.2M      
 85 --  22.8G     0    12     6   0:29:30  0:29:07  0:04:16 15.4M      
 85 --  22.8G     0    12     6   0:30:31  0:29:08  0:04:24 14.9M      
 85 --  22.8G     0    12     6   0:30:49  0:29:08  0:04:26 14.7M      
 85 --  22.8G     0    12     6   0:31:37  0:29:09  0:04:33 14.4M      
 85 --  22.8G     0    12     6   0:32:24  0:29:09  0:04:39 14.0M      
 85 --  22.8G     0    12     6   0:34:24  0:29:10  0:04:56 13.2M      
 85 --  22.8G     0    12     6   0:35:58  0:29:10  0:05:09 12.6M      
 85 --  22.8G     0    12     6   0:37:58  0:29:11  0:05:26 11.9M      
 85 --  22.8G     0    12     6   0:38:56  0:29:11  0:05:34 11.7M      
 85 --  22.8G     0    12     6   0:41:34  0:29:12  0:05:56 10.9M      
 85 --  22.8G     0    12     6   0:43:02  0:29:12  0:06:08 10.5M      
 85 --  22.8G     0    12     6   0:44:42  0:29:13  0:06:22 10.1M      
 85 --  22.8G     0    12     6   0:45:48  0:29:13  0:06:31  9.9M      
 85 --  22.9G     0    12     6   0:47:24  0:29:14  0:06:44 9843k      
 85 --  22.9G     0    12     6   0:47:11  0:29:14  0:06:42 9888k      
 85 --  22.9G     0    12     6   0:48:53  0:29:15  0:06:56 9544k      
 85 --  22.9G     0    12     6   0:49:13  0:29:15  0:06:58 9479k      
 85 --  22.9G     0    12     6   0:49:12  0:29:16  0:06:57 9481k      
 85 --  22.9G     0    12     6   0:50:14  0:29:16  0:07:06 9287k      
 85 --  22.9G     0    12     6   0:50:34  0:29:17  0:07:08 9226k      
 85 --  22.9G     0    12     6   0:51:20  0:29:17  0:07:14 9089k      
 85 --  22.9G     0    12     6   0:51:59  0:29:18  0:07:19 8974k      
 85 --  22.9G     0    12     6   0:53:02  0:29:18  0:07:27 8797k      
 85 --  22.9G     0    12     6   0:52:13  0:29:19  0:07:20 8933k      
 85 --  22.9G     0    12     6   0:53:03  0:29:19  0:07:26 8795k      
 85 --  22.9G     0    12     6   0:53:23  0:29:20  0:07:29 8740k      
 85 --  22.9G     0    12     6   0:54:09  0:29:20  0:07:35 8616k      
 86 --  22.9G     0    12     6   0:53:08  0:29:21  0:07:26 8779k      
 86 --  22.9G     0    12     6   0:52:45  0:29:21  0:07:22 8843k      
 86 --  22.9G     0    12     6   0:52:15  0:29:22  0:07:17 8928k      
 86 --  22.9G     0    12     6   0:51:40  0:29:22  0:07:12 9028k      
 86 --  22.9G     0    12     6   0:50:53  0:29:23  0:07:05 9167k      
 86 --  22.9G     0    12     6   0:51:33  0:29:24  0:07:10 9050k      
 86 --  22.9G     0    12     6   0:49:40  0:29:24  0:06:53 9395k      
 86 --  22.9G     0    12     6   0:48:34  0:29:25  0:06:44 9607k      
 86 --  23.0G     0    12     6   0:47:27  0:29:25  0:06:34 9833k      
 86 --  23.0G     0    12     6   0:47:21  0:29:26  0:06:33 9851k      
 86 --  23.0G     0    12     6   0:46:10  0:29:26  0:06:22  9.8M      
 86 --  23.0G     0    12     6   0:44:18  0:29:27  0:06:06 10.2M      
 86 --  23.0G     0    12     6   0:42:21  0:29:27  0:05:49 10.7M      
 86 --  23.0G     0    12     6   0:40:00  0:29:28  0:05:29 11.3M      
 86 --  23.0G     0    12     6   0:38:33  0:29:28  0:05:17 11.8M      
 86 --  23.0G     0    12     6   0:37:29  0:29:29  0:05:07 12.1M      
 86 --  23.0G     0    12     6   0:35:08  0:29:29  0:04:47 12.9M      
 86 --  23.0G     0    12     6   0:34:14  0:29:30  0:04:40 13.3M      
 86 --  23.0G     0    12     6   0:32:30  0:29:30  0:04:25 14.0M      
 86 --  23.0G     0    12     6   0:33:15  0:29:31  0:04:31 13.7M      
 86 --  23.0G     0    12     6   0:32:39  0:29:31  0:04:25 13.9M      
 86 --  23.0G     0    12     6   0:32:58  0:29:32  0:04:27 13.8M      
 86 --  23.0G     0    12     6   0:34:32  0:29:32  0:04:40 13.1M      
 86 --  23.0G     0    12     6   0:34:59  0:29:33  0:04:43 13.0M      
 86 --  23.1G     0    12     6   0:36:50  0:29:33  0:04:57 12.3M      
 86 --  23.1G     0    12     6   0:40:24  0:29:34  0:05:26 11.2M      
 86 --  23.1G     0    12     6   0:42:19  0:29:34  0:05:41 10.7M      
 86 --  23.1G     0    12     6   0:45:24  0:29:35  0:06:05 10.0M      
 86 --  23.1G     0    12     6   0:44:21  0:29:35  0:05:56 10.2M      
 86 --  23.1G     0    12     6   0:46:38  0:29:36  0:06:14  9.7M      
 86 --  23.1G     0    12     6   0:47:39  0:29:36  0:06:22 9789k      
 86 --  23.1G     0    12     6   0:46:03  0:29:37  0:06:08  9.8M      
 86 --  23.1G     0    12     6   0:46:07  0:29:37  0:06:08  9.8M      
 86 --  23.1G     0    12     6   0:43:54  0:29:38  0:05:50 10.3M      
 86 --  23.1G     0    12     6   0:42:13  0:29:38  0:05:36 10.7M      
 86 --  23.1G     0    12     6   0:40:59  0:29:39  0:05:26 11.1M      
 86 --  23.1G     0    12     6   0:40:30  0:29:39  0:05:21 11.2M      
 86 --  23.1G     0    12     6   0:40:38  0:29:40  0:05:22 11.2M      
 86 --  23.1G     0    12     6   0:40:43  0:29:40  0:05:22 11.1M      
 86 --  23.1G     0    12     6   0:40:32  0:29:41  0:05:20 11.2M      
 86 --  23.1G     0    12     6   0:40:46  0:29:41  0:05:22 11.1M      
 86 --  23.1G     0    12     6   0:41:26  0:29:42  0:05:26 10.9M      
 86 --  23.1G     0    12     6   0:42:10  0:29:42  0:05:32 10.8M      
 86 --  23.1G     0    12     5   0:43:38  0:29:43  0:05:43 10.4M      
 86 --  23.2G     0    12     5   0:46:05  0:29:43  0:06:02  9.8M      
 86 --  23.2G     0    12     5   0:48:18  0:29:44  0:06:19 9658k      
 86 --  23.2G     0    12     5   0:49:47  0:29:44  0:06:30 9372k      
 86 --  23.2G     0    12     5   0:51:34  0:29:45  0:06:44 9047k      
 86 --  23.2G     0    12     5   0:54:05  0:29:45  0:07:03 8625k      
 86 --  23.2G     0    12     5   0:57:16  0:29:46  0:07:27 8146k      
 86 --  23.2G     0    12     5   0:58:23  0:29:46  0:07:36 7991k      
 86 --  23.2G     0    12     5   1:01:24  0:29:47  0:07:59 7598k      
 87 --  23.2G     0    12     5   1:01:42  0:29:47  0:08:01 7561k      
 87 --  23.2G     0    12     5   1:00:59  0:29:48  0:07:54 7650k      
 87 --  23.2G     0    12     5   1:00:44  0:29:48  0:07:52 7681k      
 87 --  23.2G     0    12     5   1:00:35  0:29:49  0:07:50 7702k      
 87 --  23.2G     0    12     5   0:59:43  0:29:49  0:07:43 7812k      
 87 --  23.2G     0    12     5   0:58:59  0:29:50  0:07:37 7910k      
 87 --  23.2G     0    12     5   0:57:38  0:29:50  0:07:26 8094k      
 87 --  23.2G     0    12     5   0:58:20  0:29:51  0:07:31 7998k      
 87 --  23.2G     0    12     5   0:57:01  0:29:51  0:07:20 8182k      
 87 --  23.2G     0    12     5   0:55:40  0:29:52  0:07:09 8381k      
 87 --  23.2G     0    12     5   0:54:35  0:29:52  0:07:00 8546k      
 87 --  23.2G     0    12     5   0:51:34  0:29:53  0:06:36 9048k      
 87 --  23.2G     0    12     5   0:50:30  0:29:53  0:06:27 9237k      
 87 --  23.2G     0    12     5   0:49:37  0:29:54  0:06:20 9402k      
